Rainfall - (MM), Year, Statistics, Country
260.331,1922, Oct Average, Indonesia
241.946,1922, Nov Average, Indonesia
243.446,1922, Dec Average, Indonesia
312.634,1923, Jan Average, Indonesia
248.829,1923, Feb Average, Indonesia
251.98,1923, Mar Average, Indonesia
236.333,1923, Apr Average, Indonesia
240.126,1923, May Average, Indonesia
158.603,1923, Jun Average, Indonesia
209.834,1923, Jul Average, Indonesia
106.379,1923, Aug Average, Indonesia
117.007,1923, Sep Average, Indonesia
198.769,1923, Oct Average, Indonesia
230.473,1923, Nov Average, Indonesia
281.243,1923, Dec Average, Indonesia
286.635,1924, Jan Average, Indonesia
293.912,1924, Feb Average, Indonesia
362.747,1924, Mar Average, Indonesia
294.056,1924, Apr Average, Indonesia
312.772,1924, May Average, Indonesia
227.326,1924, Jun Average, Indonesia
149.358,1924, Jul Average, Indonesia
165.465,1924, Aug Average, Indonesia
183.372,1924, Sep Average, Indonesia
245.161,1924, Oct Average, Indonesia
309.873,1924, Nov Average, Indonesia
274.056,1924, Dec Average, Indonesia
299.208,1925, Jan Average, Indonesia
298.025,1925, Feb Average, Indonesia
268.476,1925, Mar Average, Indonesia
284.441,1925, Apr Average, Indonesia
198.401,1925, May Average, Indonesia
196.213,1925, Jun Average, Indonesia
113.075,1925, Jul Average, Indonesia
126.281,1925, Aug Average, Indonesia
184.555,1925, Sep Average, Indonesia
194.152,1925, Oct Average, Indonesia
257.16,1925, Nov Average, Indonesia
312.937,1925, Dec Average, Indonesia
284.889,1926, Jan Average, Indonesia
246.201,1926, Feb Average, Indonesia
261.3,1926, Mar Average, Indonesia
281.162,1926, Apr Average, Indonesia
277.392,1926, May Average, Indonesia
163.75,1926, Jun Average, Indonesia
128.769,1926, Jul Average, Indonesia
138.593,1926, Aug Average, Indonesia
172.438,1926, Sep Average, Indonesia
206.169,1926, Oct Average, Indonesia
251.55,1926, Nov Average, Indonesia
291.37,1926, Dec Average, Indonesia
275.423,1927, Jan Average, Indonesia
231.454,1927, Feb Average, Indonesia
317.168,1927, Mar Average, Indonesia
297.975,1927, Apr Average, Indonesia
247.615,1927, May Average, Indonesia
182.843,1927, Jun Average, Indonesia
133.363,1927, Jul Average, Indonesia
149.353,1927, Aug Average, Indonesia
194.263,1927, Sep Average, Indonesia
202.904,1927, Oct Average, Indonesia
274.692,1927, Nov Average, Indonesia
287.994,1927, Dec Average, Indonesia
283.844,1928, Jan Average, Indonesia
293.696,1928, Feb Average, Indonesia
296.244,1928, Mar Average, Indonesia
259.986,1928, Apr Average, Indonesia
209.254,1928, May Average, Indonesia
143.576,1928, Jun Average, Indonesia
146.612,1928, Jul Average, Indonesia
172.847,1928, Aug Average, Indonesia
114.991,1928, Sep Average, Indonesia
254.031,1928, Oct Average, Indonesia
267.631,1928, Nov Average, Indonesia
304.323,1928, Dec Average, Indonesia
252.739,1929, Jan Average, Indonesia
257.98,1929, Feb Average, Indonesia
312.325,1929, Mar Average, Indonesia
250.856,1929, Apr Average, Indonesia
222.088,1929, May Average, Indonesia
185.997,1929, Jun Average, Indonesia
117.374,1929, Jul Average, Indonesia
160.947,1929, Aug Average, Indonesia
177.392,1929, Sep Average, Indonesia
214.398,1929, Oct Average, Indonesia
264.8,1929, Nov Average, Indonesia
263.951,1929, Dec Average, Indonesia
243.854,1930, Jan Average, Indonesia
212.432,1930, Feb Average, Indonesia
315.765,1930, Mar Average, Indonesia
274.64,1930, Apr Average, Indonesia
257.965,1930, May Average, Indonesia
190.188,1930, Jun Average, Indonesia
88.4573,1930, Jul Average, Indonesia
109.551,1930, Aug Average, Indonesia
103.878,1930, Sep Average, Indonesia
262.251,1930, Oct Average, Indonesia
226.33,1930, Nov Average, Indonesia
310.724,1930, Dec Average, Indonesia
16.061,1901, Jan Average, Iran
9.5457,1901, Feb Average, Iran
34.2487,1901, Mar Average, Iran
23.1276,1901, Apr Average, Iran
26.4278,1901, May Average, Iran
3.34781,1901, Jun Average, Iran
3.03418,1901, Jul Average, Iran
2.63101,1901, Aug Average, Iran
11.2284,1901, Sep Average, Iran
16.9621,1901, Oct Average, Iran
18.7873,1901, Nov Average, Iran
17.2333,1901, Dec Average, Iran
33.9262,1902, Jan Average, Iran
19.6262,1902, Feb Average, Iran
36.9739,1902, Mar Average, Iran
35.6563,1902, Apr Average, Iran
7.30986,1902, May Average, Iran
2.92054,1902, Jun Average, Iran
5.71542,1902, Jul Average, Iran
1.83414,1902, Aug Average, Iran
3.53239,1902, Sep Average, Iran
15.8549,1902, Oct Average, Iran
45.0239,1902, Nov Average, Iran
30.1205,1902, Dec Average, Iran
26.3826,1903, Jan Average, Iran
30.0028,1903, Feb Average, Iran
51.9688,1903, Mar Average, Iran
27.1806,1903, Apr Average, Iran
20.004,1903, May Average, Iran
3.23038,1903, Jun Average, Iran
2.05328,1903, Jul Average, Iran
13.12,1903, Aug Average, Iran
2.33426,1903, Sep Average, Iran
2.36619,1903, Oct Average, Iran
6.7037,1903, Nov Average, Iran
21.0695,1903, Dec Average, Iran
39.3766,1904, Jan Average, Iran
20.2293,1904, Feb Average, Iran
49.1444,1904, Mar Average, Iran
27.3227,1904, Apr Average, Iran
27.377,1904, May Average, Iran
3.04017,1904, Jun Average, Iran
1.15233,1904, Jul Average, Iran
2.61699,1904, Aug Average, Iran
3.27139,1904, Sep Average, Iran
6.74937,1904, Oct Average, Iran
15.444,1904, Nov Average, Iran
43.013,1904, Dec Average, Iran
34.6381,1905, Jan Average, Iran
19.906,1905, Feb Average, Iran
52.8362,1905, Mar Average, Iran
15.7562,1905, Apr Average, Iran
22.991,1905, May Average, Iran
2.23708,1905, Jun Average, Iran
5.99674,1905, Jul Average, Iran
5.74225,1905, Aug Average, Iran
1.25709,1905, Sep Average, Iran
3.65067,1905, Oct Average, Iran
8.16782,1905, Nov Average, Iran
25.793,1905, Dec Average, Iran
49.0443,1906, Jan Average, Iran
40.8505,1906, Feb Average, Iran
31.8926,1906, Mar Average, Iran
37.3625,1906, Apr Average, Iran
32.7451,1906, May Average, Iran
10.9695,1906, Jun Average, Iran
3.88703,1906, Jul Average, Iran
2.43397,1906, Aug Average, Iran
2.15792,1906, Sep Average, Iran
6.1389,1906, Oct Average, Iran
31.6382,1906, Nov Average, Iran
31.187,1906, Dec Average, Iran
18.8094,1907, Jan Average, Iran
63.7521,1907, Feb Average, Iran
39.4314,1907, Mar Average, Iran
34.9218,1907, Apr Average, Iran
24.2695,1907, May Average, Iran
4.15966,1907, Jun Average, Iran
1.38783,1907, Jul Average, Iran
3.74339,1907, Aug Average, Iran
2.35053,1907, Sep Average, Iran
14.8333,1907, Oct Average, Iran
13.5694,1907, Nov Average, Iran
16.8119,1907, Dec Average, Iran
58.2828,1908, Jan Average, Iran
15.6477,1908, Feb Average, Iran
42.4637,1908, Mar Average, Iran
35.2122,1908, Apr Average, Iran
20.2448,1908, May Average, Iran
3.59906,1908, Jun Average, Iran
1.1536,1908, Jul Average, Iran
0.86561,1908, Aug Average, Iran
3.46363,1908, Sep Average, Iran
6.62405,1908, Oct Average, Iran
9.67248,1908, Nov Average, Iran
26.7431,1908, Dec Average, Iran
53.0248,1909, Jan Average, Iran
29.261,1909, Feb Average, Iran
34.418,1909, Mar Average, Iran
44.1754,1909, Apr Average, Iran
10.7043,1909, May Average, Iran
7.95617,1909, Jun Average, Iran
2.07708,1909, Jul Average, Iran
2.58808,1909, Aug Average, Iran
1.89277,1909, Sep Average, Iran
10.7093,1909, Oct Average, Iran
5.65879,1909, Nov Average, Iran
32.5174,1909, Dec Average, Iran
44.1654,1910, Jan Average, Iran
28.7869,1910, Feb Average, Iran
65.2634,1910, Mar Average, Iran
19.818,1910, Apr Average, Iran
13.0985,1910, May Average, Iran
2.8228,1910, Jun Average, Iran
10.9712,1910, Jul Average, Iran
1.50714,1910, Aug Average, Iran
3.19617,1910, Sep Average, Iran
2.82532,1910, Oct Average, Iran
5.57893,1910, Nov Average, Iran
29.0707,1910, Dec Average, Iran
43.5432,1911, Jan Average, Iran
14.8737,1911, Feb Average, Iran
61.4951,1911, Mar Average, Iran
34.5019,1911, Apr Average, Iran
20.9632,1911, May Average, Iran
3.06052,1911, Jun Average, Iran
1.64044,1911, Jul Average, Iran
3.10672,1911, Aug Average, Iran
1.69166,1911, Sep Average, Iran
5.51407,1911, Oct Average, Iran
23.1804,1911, Nov Average, Iran
36.5501,1911, Dec Average, Iran
42.9997,1912, Jan Average, Iran
21.2085,1912, Feb Average, Iran
23.4813,1912, Mar Average, Iran
30.5066,1912, Apr Average, Iran
13.306,1912, May Average, Iran
17.2861,1912, Jun Average, Iran
1.75614,1912, Jul Average, Iran
2.41743,1912, Aug Average, Iran
0.74885,1912, Sep Average, Iran
6.62196,1912, Oct Average, Iran
7.80278,1912, Nov Average, Iran
25.9131,1912, Dec Average, Iran
33.262,1913, Jan Average, Iran
37.458,1913, Feb Average, Iran
25.0938,1913, Mar Average, Iran
19.7301,1913, Apr Average, Iran
14.9343,1913, May Average, Iran
1.32222,1913, Jun Average, Iran
1.11937,1913, Jul Average, Iran
0.78327,1913, Aug Average, Iran
2.52712,1913, Sep Average, Iran
16.127,1913, Oct Average, Iran
19.1281,1913, Nov Average, Iran
39.5658,1913, Dec Average, Iran
31.2493,1914, Jan Average, Iran
41.905,1914, Feb Average, Iran
26.9641,1914, Mar Average, Iran
54.3227,1914, Apr Average, Iran
10.2077,1914, May Average, Iran
17.0972,1914, Jun Average, Iran
2.04947,1914, Jul Average, Iran
2.28999,1914, Aug Average, Iran
1.60508,1914, Sep Average, Iran
15.3196,1914, Oct Average, Iran
34.4893,1914, Nov Average, Iran
23.2041,1914, Dec Average, Iran
16.16,1915, Jan Average, Iran
17.9917,1915, Feb Average, Iran
77.6849,1915, Mar Average, Iran
64.8257,1915, Apr Average, Iran
16.5561,1915, May Average, Iran
8.28168,1915, Jun Average, Iran
6.26628,1915, Jul Average, Iran
2.25894,1915, Aug Average, Iran
1.61495,1915, Sep Average, Iran
3.66722,1915, Oct Average, Iran
3.62913,1915, Nov Average, Iran
12.0718,1915, Dec Average, Iran
51.2723,1916, Jan Average, Iran
31.1988,1916, Feb Average, Iran
35.3267,1916, Mar Average, Iran
44.0329,1916, Apr Average, Iran
26.6941,1916, May Average, Iran
3.23869,1916, Jun Average, Iran
4.59103,1916, Jul Average, Iran
1.20902,1916, Aug Average, Iran
3.48719,1916, Sep Average, Iran
5.62126,1916, Oct Average, Iran
7.55493,1916, Nov Average, Iran
13.3332,1916, Dec Average, Iran
30.9652,1917, Jan Average, Iran
28.5424,1917, Feb Average, Iran
14.2619,1917, Mar Average, Iran
6.26169,1917, Apr Average, Iran
12.0685,1917, May Average, Iran
1.44164,1917, Jun Average, Iran
1.06763,1917, Jul Average, Iran
3.62857,1917, Aug Average, Iran
0.91017,1917, Sep Average, Iran
5.86762,1917, Oct Average, Iran
4.34645,1917, Nov Average, Iran
28.3049,1917, Dec Average, Iran
18.9081,1918, Jan Average, Iran
37.597,1918, Feb Average, Iran
51.5408,1918, Mar Average, Iran
42.4446,1918, Apr Average, Iran
11.3886,1918, May Average, Iran
6.62043,1918, Jun Average, Iran
1.36145,1918, Jul Average, Iran
3.32748,1918, Aug Average, Iran
1.43279,1918, Sep Average, Iran
6.79055,1918, Oct Average, Iran
7.82546,1918, Nov Average, Iran
31.7225,1918, Dec Average, Iran
36.2289,1919, Jan Average, Iran
32.1886,1919, Feb Average, Iran
17.8279,1919, Mar Average, Iran
36.3574,1919, Apr Average, Iran
18.2562,1919, May Average, Iran
2.6978,1919, Jun Average, Iran
1.88949,1919, Jul Average, Iran
1.9398,1919, Aug Average, Iran
6.20065,1919, Sep Average, Iran
3.95807,1919, Oct Average, Iran
4.99977,1919, Nov Average, Iran
31.4736,1919, Dec Average, Iran
54.0019,1920, Jan Average, Iran
57.0768,1920, Feb Average, Iran
26.6425,1920, Mar Average, Iran
39.2758,1920, Apr Average, Iran
23.3997,1920, May Average, Iran
5.03494,1920, Jun Average, Iran
5.88687,1920, Jul Average, Iran
6.06476,1920, Aug Average, Iran
7.23519,1920, Sep Average, Iran
10.8888,1920, Oct Average, Iran
33.6999,1920, Nov Average, Iran
38.4665,1920, Dec Average, Iran
20.3125,1921, Jan Average, Iran
27.9979,1921, Feb Average, Iran
34.5385,1921, Mar Average, Iran
37.3912,1921, Apr Average, Iran
36.9028,1921, May Average, Iran
3.26034,1921, Jun Average, Iran
3.68478,1921, Jul Average, Iran
3.82191,1921, Aug Average, Iran
2.58196,1921, Sep Average, Iran
2.67112,1921, Oct Average, Iran
33.0172,1921, Nov Average, Iran
23.0027,1921, Dec Average, Iran
23.752,1922, Jan Average, Iran
50.2337,1922, Feb Average, Iran
44.5019,1922, Mar Average, Iran
21.3793,1922, Apr Average, Iran
12.5784,1922, May Average, Iran
3.24213,1922, Jun Average, Iran
2.34256,1922, Jul Average, Iran
2.55278,1922, Aug Average, Iran
2.4716,1922, Sep Average, Iran
3.18347,1922, Oct Average, Iran
8.20783,1922, Nov Average, Iran
23.2837,1922, Dec Average, Iran
38.8464,1923, Jan Average, Iran
39.2631,1923, Feb Average, Iran
47.487,1923, Mar Average, Iran
51.2594,1923, Apr Average, Iran
16.1981,1923, May Average, Iran
7.98742,1923, Jun Average, Iran
3.54454,1923, Jul Average, Iran
6.13943,1923, Aug Average, Iran
1.13953,1923, Sep Average, Iran
11.5302,1923, Oct Average, Iran
13.6387,1923, Nov Average, Iran
25.1125,1923, Dec Average, Iran
63.641,1924, Jan Average, Iran
42.7492,1924, Feb Average, Iran
43.3056,1924, Mar Average, Iran
33.0374,1924, Apr Average, Iran
13.7119,1924, May Average, Iran
5.86947,1924, Jun Average, Iran
2.06215,1924, Jul Average, Iran
10.3862,1924, Aug Average, Iran
1.87814,1924, Sep Average, Iran
12.4182,1924, Oct Average, Iran
9.25792,1924, Nov Average, Iran
38.1096,1924, Dec Average, Iran
22.2199,1925, Jan Average, Iran
16.9099,1925, Feb Average, Iran
14.9884,1925, Mar Average, Iran
25.3174,1925, Apr Average, Iran
11.2214,1925, May Average, Iran
1.3472,1925, Jun Average, Iran
3.52708,1925, Jul Average, Iran
1.71182,1925, Aug Average, Iran
2.0504,1925, Sep Average, Iran
23.9381,1925, Oct Average, Iran
18.1662,1925, Nov Average, Iran
9.28344,1925, Dec Average, Iran
44.2852,1926, Jan Average, Iran
57.1642,1926, Feb Average, Iran
33.6071,1926, Mar Average, Iran
38.2268,1926, Apr Average, Iran
16.2584,1926, May Average, Iran
12.36,1926, Jun Average, Iran
3.90878,1926, Jul Average, Iran
1.20293,1926, Aug Average, Iran
2.37281,1926, Sep Average, Iran
1.97378,1926, Oct Average, Iran
19.6864,1926, Nov Average, Iran
23.5403,1926, Dec Average, Iran
15.8003,1927, Jan Average, Iran
30.3975,1927, Feb Average, Iran
22.2437,1927, Mar Average, Iran
34.6237,1927, Apr Average, Iran
9.29392,1927, May Average, Iran
2.50322,1927, Jun Average, Iran
4.0073,1927, Jul Average, Iran
1.41483,1927, Aug Average, Iran
3.04864,1927, Sep Average, Iran
3.5524,1927, Oct Average, Iran
17.8871,1927, Nov Average, Iran
34.6087,1927, Dec Average, Iran
43.3109,1928, Jan Average, Iran
36.3619,1928, Feb Average, Iran
27.3581,1928, Mar Average, Iran
20.872,1928, Apr Average, Iran
11.1939,1928, May Average, Iran
6.38248,1928, Jun Average, Iran
3.5991,1928, Jul Average, Iran
3.93917,1928, Aug Average, Iran
1.35992,1928, Sep Average, Iran
5.33257,1928, Oct Average, Iran
16.0298,1928, Nov Average, Iran
28.4743,1928, Dec Average, Iran
40.1296,1929, Jan Average, Iran
61.031,1929, Feb Average, Iran
22.0402,1929, Mar Average, Iran
9.04711,1929, Apr Average, Iran
13.6159,1929, May Average, Iran
4.50902,1929, Jun Average, Iran
1.86219,1929, Jul Average, Iran
1.03984,1929, Aug Average, Iran
1.6854,1929, Sep Average, Iran
8.6406,1929, Oct Average, Iran
15.7784,1929, Nov Average, Iran
42.3938,1929, Dec Average, Iran
57.1268,1930, Jan Average, Iran
40.5136,1930, Feb Average, Iran
33.956,1930, Mar Average, Iran
32.7438,1930, Apr Average, Iran
21.4973,1930, May Average, Iran
7.86728,1930, Jun Average, Iran
7.14239,1930, Jul Average, Iran
1.66267,1930, Aug Average, Iran
2.33489,1930, Sep Average, Iran
9.56087,1930, Oct Average, Iran
10.0928,1930, Nov Average, Iran
23.3926,1930, Dec Average, Iran
30.3765,1901, Jan Average, Iraq
18.9464,1901, Feb Average, Iraq
24.8696,1901, Mar Average, Iraq
22.1802,1901, Apr Average, Iraq
15.5515,1901, May Average, Iraq
1.11055,1901, Jun Average, Iraq
0.35412,1901, Jul Average, Iraq
0.29683,1901, Aug Average, Iraq
1.04688,1901, Sep Average, Iraq
14.0401,1901, Oct Average, Iraq
22.341,1901, Nov Average, Iraq
23.6881,1901, Dec Average, Iraq
33.2629,1902, Jan Average, Iraq
27.9789,1902, Feb Average, Iraq
29.4279,1902, Mar Average, Iraq
30.3843,1902, Apr Average, Iraq
9.46729,1902, May Average, Iraq
0.49222,1902, Jun Average, Iraq
