Rainfall - (MM), Year, Statistics, Country
3.6089,1984, Feb Average, Saudi Arabia
12.01,1984, Mar Average, Saudi Arabia
5.99715,1984, Apr Average, Saudi Arabia
5.54908,1984, May Average, Saudi Arabia
2.20551,1984, Jun Average, Saudi Arabia
1.60241,1984, Jul Average, Saudi Arabia
0.95619,1984, Aug Average, Saudi Arabia
0.58269,1984, Sep Average, Saudi Arabia
1.11849,1984, Oct Average, Saudi Arabia
15.4972,1984, Nov Average, Saudi Arabia
9.00843,1984, Dec Average, Saudi Arabia
6.39567,1985, Jan Average, Saudi Arabia
1.71426,1985, Feb Average, Saudi Arabia
4.45149,1985, Mar Average, Saudi Arabia
17.2229,1985, Apr Average, Saudi Arabia
14.2148,1985, May Average, Saudi Arabia
1.20057,1985, Jun Average, Saudi Arabia
1.79219,1985, Jul Average, Saudi Arabia
1.08256,1985, Aug Average, Saudi Arabia
0.88019,1985, Sep Average, Saudi Arabia
0.94267,1985, Oct Average, Saudi Arabia
13.6203,1985, Nov Average, Saudi Arabia
9.92524,1985, Dec Average, Saudi Arabia
2.74112,1986, Jan Average, Saudi Arabia
7.17115,1986, Feb Average, Saudi Arabia
10.477,1986, Mar Average, Saudi Arabia
32.7958,1986, Apr Average, Saudi Arabia
4.88774,1986, May Average, Saudi Arabia
3.7346,1986, Jun Average, Saudi Arabia
1.98404,1986, Jul Average, Saudi Arabia
2.90368,1986, Aug Average, Saudi Arabia
0.81264,1986, Sep Average, Saudi Arabia
0.5926,1986, Oct Average, Saudi Arabia
4.63402,1986, Nov Average, Saudi Arabia
10.8612,1986, Dec Average, Saudi Arabia
2.355,1987, Jan Average, Saudi Arabia
2.10159,1987, Feb Average, Saudi Arabia
29.5369,1987, Mar Average, Saudi Arabia
3.73999,1987, Apr Average, Saudi Arabia
7.61391,1987, May Average, Saudi Arabia
2.8514,1987, Jun Average, Saudi Arabia
1.70869,1987, Jul Average, Saudi Arabia
8.98082,1987, Aug Average, Saudi Arabia
2.10511,1987, Sep Average, Saudi Arabia
4.90759,1987, Oct Average, Saudi Arabia
1.10166,1987, Nov Average, Saudi Arabia
6.05303,1987, Dec Average, Saudi Arabia
5.89042,1988, Jan Average, Saudi Arabia
18.207,1988, Feb Average, Saudi Arabia
14.5307,1988, Mar Average, Saudi Arabia
27.159,1988, Apr Average, Saudi Arabia
1.91651,1988, May Average, Saudi Arabia
1.12597,1988, Jun Average, Saudi Arabia
6.24279,1988, Jul Average, Saudi Arabia
2.08222,1988, Aug Average, Saudi Arabia
2.11673,1988, Sep Average, Saudi Arabia
1.6609,1988, Oct Average, Saudi Arabia
1.44076,1988, Nov Average, Saudi Arabia
2.76467,1988, Dec Average, Saudi Arabia
1.55824,1989, Jan Average, Saudi Arabia
4.16845,1989, Feb Average, Saudi Arabia
23.7278,1989, Mar Average, Saudi Arabia
33.4649,1989, Apr Average, Saudi Arabia
2.17981,1989, May Average, Saudi Arabia
2.68688,1989, Jun Average, Saudi Arabia
2.73224,1989, Jul Average, Saudi Arabia
1.34547,1989, Aug Average, Saudi Arabia
0.51158,1989, Sep Average, Saudi Arabia
1.45256,1989, Oct Average, Saudi Arabia
3.46438,1989, Nov Average, Saudi Arabia
10.6424,1989, Dec Average, Saudi Arabia
6.11245,1990, Jan Average, Saudi Arabia
6.15244,1990, Feb Average, Saudi Arabia
8.14695,1990, Mar Average, Saudi Arabia
7.29906,1990, Apr Average, Saudi Arabia
2.82925,1990, May Average, Saudi Arabia
1.51608,1990, Jun Average, Saudi Arabia
3.1048,1990, Jul Average, Saudi Arabia
2.37933,1990, Aug Average, Saudi Arabia
0.84146,1990, Sep Average, Saudi Arabia
5.70432,1990, Oct Average, Saudi Arabia
6.85117,1990, Nov Average, Saudi Arabia
7.53913,1990, Dec Average, Saudi Arabia
0.07733,1961, Jan Average, Senegal
0.02505,1961, Feb Average, Senegal
0.00765,1961, Mar Average, Senegal
0.49927,1961, Apr Average, Senegal
10.7109,1961, May Average, Senegal
112.375,1961, Jun Average, Senegal
211.232,1961, Jul Average, Senegal
267.364,1961, Aug Average, Senegal
231.389,1961, Sep Average, Senegal
35.3731,1961, Oct Average, Senegal
4.18415,1961, Nov Average, Senegal
0.00759,1961, Dec Average, Senegal
0.04143,1962, Jan Average, Senegal
0.45226,1962, Feb Average, Senegal
0.01199,1962, Mar Average, Senegal
0.69126,1962, Apr Average, Senegal
15.9088,1962, May Average, Senegal
70.7444,1962, Jun Average, Senegal
160.697,1962, Jul Average, Senegal
308.62,1962, Aug Average, Senegal
139.261,1962, Sep Average, Senegal
77.8934,1962, Oct Average, Senegal
3.54272,1962, Nov Average, Senegal
0,1962, Dec Average, Senegal
0.02175,1963, Jan Average, Senegal
0.01406,1963, Feb Average, Senegal
0.00875,1963, Mar Average, Senegal
0.30664,1963, Apr Average, Senegal
6.14887,1963, May Average, Senegal
60.9823,1963, Jun Average, Senegal
194.52,1963, Jul Average, Senegal
236.308,1963, Aug Average, Senegal
170.839,1963, Sep Average, Senegal
147.638,1963, Oct Average, Senegal
2.54162,1963, Nov Average, Senegal
0.00061,1963, Dec Average, Senegal
1.07923,1964, Jan Average, Senegal
0.21747,1964, Feb Average, Senegal
0.02534,1964, Mar Average, Senegal
4.83127,1964, Apr Average, Senegal
31.27,1964, May Average, Senegal
101.653,1964, Jun Average, Senegal
212.176,1964, Jul Average, Senegal
294.155,1964, Aug Average, Senegal
218.206,1964, Sep Average, Senegal
28.974,1964, Oct Average, Senegal
0.36247,1964, Nov Average, Senegal
0.20187,1964, Dec Average, Senegal
0.29489,1965, Jan Average, Senegal
0.81802,1965, Feb Average, Senegal
0.02504,1965, Mar Average, Senegal
0.4304,1965, Apr Average, Senegal
8.23261,1965, May Average, Senegal
92.7823,1965, Jun Average, Senegal
142.384,1965, Jul Average, Senegal
322.404,1965, Aug Average, Senegal
232.445,1965, Sep Average, Senegal
81.9715,1965, Oct Average, Senegal
9.43865,1965, Nov Average, Senegal
0.00905,1965, Dec Average, Senegal
0.01629,1966, Jan Average, Senegal
0.01,1966, Feb Average, Senegal
0.12483,1966, Mar Average, Senegal
1.3483,1966, Apr Average, Senegal
14.0851,1966, May Average, Senegal
126.143,1966, Jun Average, Senegal
81.8336,1966, Jul Average, Senegal
197.449,1966, Aug Average, Senegal
277.798,1966, Sep Average, Senegal
185.127,1966, Oct Average, Senegal
1.40408,1966, Nov Average, Senegal
0.38779,1966, Dec Average, Senegal
0,1967, Jan Average, Senegal
0.00959,1967, Feb Average, Senegal
0.0316,1967, Mar Average, Senegal
0.78133,1967, Apr Average, Senegal
9.58475,1967, May Average, Senegal
78.3122,1967, Jun Average, Senegal
174.515,1967, Jul Average, Senegal
252.304,1967, Aug Average, Senegal
271.298,1967, Sep Average, Senegal
91.8591,1967, Oct Average, Senegal
0.98155,1967, Nov Average, Senegal
0.00393,1967, Dec Average, Senegal
0.01728,1968, Jan Average, Senegal
4.20573,1968, Feb Average, Senegal
0.00091,1968, Mar Average, Senegal
1.15762,1968, Apr Average, Senegal
6.37177,1968, May Average, Senegal
58.5597,1968, Jun Average, Senegal
137.885,1968, Jul Average, Senegal
107.537,1968, Aug Average, Senegal
182.903,1968, Sep Average, Senegal
55.3821,1968, Oct Average, Senegal
2.7309,1968, Nov Average, Senegal
0.09157,1968, Dec Average, Senegal
0.00408,1969, Jan Average, Senegal
0.00696,1969, Feb Average, Senegal
0.18555,1969, Mar Average, Senegal
0.21686,1969, Apr Average, Senegal
14.973,1969, May Average, Senegal
42.6256,1969, Jun Average, Senegal
230.427,1969, Jul Average, Senegal
279.461,1969, Aug Average, Senegal
195.438,1969, Sep Average, Senegal
151.693,1969, Oct Average, Senegal
0.91203,1969, Nov Average, Senegal
0.00233,1969, Dec Average, Senegal
0,1970, Jan Average, Senegal
0.00255,1970, Feb Average, Senegal
0.0607,1970, Mar Average, Senegal
0.10625,1970, Apr Average, Senegal
22.071,1970, May Average, Senegal
55.8212,1970, Jun Average, Senegal
161.013,1970, Jul Average, Senegal
225.65,1970, Aug Average, Senegal
133.988,1970, Sep Average, Senegal
21.0173,1970, Oct Average, Senegal
2.21092,1970, Nov Average, Senegal
0.00156,1970, Dec Average, Senegal
0.05029,1971, Jan Average, Senegal
0.00913,1971, Feb Average, Senegal
0.00859,1971, Mar Average, Senegal
2.07488,1971, Apr Average, Senegal
4.53202,1971, May Average, Senegal
65.9499,1971, Jun Average, Senegal
155.794,1971, Jul Average, Senegal
271.915,1971, Aug Average, Senegal
187.318,1971, Sep Average, Senegal
22.1348,1971, Oct Average, Senegal
1.14223,1971, Nov Average, Senegal
0.00373,1971, Dec Average, Senegal
1.32589,1972, Jan Average, Senegal
0.56072,1972, Feb Average, Senegal
0.01447,1972, Mar Average, Senegal
0.21157,1972, Apr Average, Senegal
16.1879,1972, May Average, Senegal
74.1518,1972, Jun Average, Senegal
110.313,1972, Jul Average, Senegal
167.612,1972, Aug Average, Senegal
102.132,1972, Sep Average, Senegal
64.9225,1972, Oct Average, Senegal
1.82263,1972, Nov Average, Senegal
0.01467,1972, Dec Average, Senegal
0,1973, Jan Average, Senegal
0.32006,1973, Feb Average, Senegal
0.00011,1973, Mar Average, Senegal
0.77008,1973, Apr Average, Senegal
17.3118,1973, May Average, Senegal
68.2495,1973, Jun Average, Senegal
140.892,1973, Jul Average, Senegal
222.047,1973, Aug Average, Senegal
107.154,1973, Sep Average, Senegal
23.0545,1973, Oct Average, Senegal
0.28352,1973, Nov Average, Senegal
0.00261,1973, Dec Average, Senegal
0,1974, Jan Average, Senegal
0.00687,1974, Feb Average, Senegal
0.02672,1974, Mar Average, Senegal
0.20559,1974, Apr Average, Senegal
4.96815,1974, May Average, Senegal
35.7759,1974, Jun Average, Senegal
175.921,1974, Jul Average, Senegal
282.445,1974, Aug Average, Senegal
160.42,1974, Sep Average, Senegal
44.7299,1974, Oct Average, Senegal
3.67093,1974, Nov Average, Senegal
0.01509,1974, Dec Average, Senegal
0,1975, Jan Average, Senegal
0,1975, Feb Average, Senegal
0.00632,1975, Mar Average, Senegal
0.05044,1975, Apr Average, Senegal
7.52464,1975, May Average, Senegal
38.6512,1975, Jun Average, Senegal
275.459,1975, Jul Average, Senegal
211.4,1975, Aug Average, Senegal
248.111,1975, Sep Average, Senegal
42.1011,1975, Oct Average, Senegal
0.36769,1975, Nov Average, Senegal
0.08456,1975, Dec Average, Senegal
0.47111,1976, Jan Average, Senegal
1.2769,1976, Feb Average, Senegal
0.87571,1976, Mar Average, Senegal
4.15172,1976, Apr Average, Senegal
21.0321,1976, May Average, Senegal
56.1481,1976, Jun Average, Senegal
149.875,1976, Jul Average, Senegal
177.758,1976, Aug Average, Senegal
175.037,1976, Sep Average, Senegal
75.0722,1976, Oct Average, Senegal
14.1133,1976, Nov Average, Senegal
0.82451,1976, Dec Average, Senegal
0.02361,1977, Jan Average, Senegal
0.22791,1977, Feb Average, Senegal
0.00811,1977, Mar Average, Senegal
1.38827,1977, Apr Average, Senegal
6.02139,1977, May Average, Senegal
42.747,1977, Jun Average, Senegal
122.081,1977, Jul Average, Senegal
136.437,1977, Aug Average, Senegal
207.567,1977, Sep Average, Senegal
28.3834,1977, Oct Average, Senegal
0.00082,1977, Nov Average, Senegal
0.15835,1977, Dec Average, Senegal
0.03111,1978, Jan Average, Senegal
0.02664,1978, Feb Average, Senegal
0.01246,1978, Mar Average, Senegal
0.28886,1978, Apr Average, Senegal
11.9627,1978, May Average, Senegal
94.1823,1978, Jun Average, Senegal
174.603,1978, Jul Average, Senegal
215.638,1978, Aug Average, Senegal
191.231,1978, Sep Average, Senegal
72.1274,1978, Oct Average, Senegal
17.0893,1978, Nov Average, Senegal
0.4214,1978, Dec Average, Senegal
2.30409,1979, Jan Average, Senegal
0.00776,1979, Feb Average, Senegal
0.07675,1979, Mar Average, Senegal
0.08441,1979, Apr Average, Senegal
27.0546,1979, May Average, Senegal
114.336,1979, Jun Average, Senegal
159.017,1979, Jul Average, Senegal
185.206,1979, Aug Average, Senegal
95.7975,1979, Sep Average, Senegal
63.8769,1979, Oct Average, Senegal
6.51989,1979, Nov Average, Senegal
0.46672,1979, Dec Average, Senegal
0.0063,1980, Jan Average, Senegal
3.18692,1980, Feb Average, Senegal
0.09206,1980, Mar Average, Senegal
0.14616,1980, Apr Average, Senegal
3.40859,1980, May Average, Senegal
41.1664,1980, Jun Average, Senegal
103.768,1980, Jul Average, Senegal
228.799,1980, Aug Average, Senegal
150.155,1980, Sep Average, Senegal
22.0762,1980, Oct Average, Senegal
0.88538,1980, Nov Average, Senegal
0.22394,1980, Dec Average, Senegal
0.95515,1981, Jan Average, Senegal
0.40959,1981, Feb Average, Senegal
0.51047,1981, Mar Average, Senegal
1.11392,1981, Apr Average, Senegal
29.7557,1981, May Average, Senegal
43.5029,1981, Jun Average, Senegal
180.002,1981, Jul Average, Senegal
240.82,1981, Aug Average, Senegal
135.204,1981, Sep Average, Senegal
45.734,1981, Oct Average, Senegal
2.35451,1981, Nov Average, Senegal
0.00065,1981, Dec Average, Senegal
0.00255,1982, Jan Average, Senegal
0.35121,1982, Feb Average, Senegal
0.1036,1982, Mar Average, Senegal
0.44616,1982, Apr Average, Senegal
9.69274,1982, May Average, Senegal
53.7072,1982, Jun Average, Senegal
148.071,1982, Jul Average, Senegal
217.729,1982, Aug Average, Senegal
109.449,1982, Sep Average, Senegal
53.6884,1982, Oct Average, Senegal
0.11853,1982, Nov Average, Senegal
0,1982, Dec Average, Senegal
0,1983, Jan Average, Senegal
1.82052,1983, Feb Average, Senegal
0.36068,1983, Mar Average, Senegal
0.12892,1983, Apr Average, Senegal
12.7125,1983, May Average, Senegal
73.27,1983, Jun Average, Senegal
114.318,1983, Jul Average, Senegal
139.768,1983, Aug Average, Senegal
100.115,1983, Sep Average, Senegal
18.2696,1983, Oct Average, Senegal
0.76183,1983, Nov Average, Senegal
0,1983, Dec Average, Senegal
0,1984, Jan Average, Senegal
0,1984, Feb Average, Senegal
0.01337,1984, Mar Average, Senegal
0.70465,1984, Apr Average, Senegal
22.2396,1984, May Average, Senegal
125.76,1984, Jun Average, Senegal
118.236,1984, Jul Average, Senegal
116.28,1984, Aug Average, Senegal
144.597,1984, Sep Average, Senegal
48.096,1984, Oct Average, Senegal
4.60709,1984, Nov Average, Senegal
0.05837,1984, Dec Average, Senegal
0.35911,1985, Jan Average, Senegal
0.0111,1985, Feb Average, Senegal
0.38972,1985, Mar Average, Senegal
0.99063,1985, Apr Average, Senegal
1.6468,1985, May Average, Senegal
59.4434,1985, Jun Average, Senegal
146.532,1985, Jul Average, Senegal
229.136,1985, Aug Average, Senegal
182.086,1985, Sep Average, Senegal
17.0328,1985, Oct Average, Senegal
0.48865,1985, Nov Average, Senegal
0.45579,1985, Dec Average, Senegal
0,1986, Jan Average, Senegal
0.15571,1986, Feb Average, Senegal
0.01922,1986, Mar Average, Senegal
1.12045,1986, Apr Average, Senegal
17.2466,1986, May Average, Senegal
34.9328,1986, Jun Average, Senegal
101.287,1986, Jul Average, Senegal
199.817,1986, Aug Average, Senegal
261.11,1986, Sep Average, Senegal
42.3259,1986, Oct Average, Senegal
0.51265,1986, Nov Average, Senegal
0.00013,1986, Dec Average, Senegal
1.00E-05,1987, Jan Average, Senegal
0.02799,1987, Feb Average, Senegal
0.02461,1987, Mar Average, Senegal
0.03792,1987, Apr Average, Senegal
9.04574,1987, May Average, Senegal
80.0128,1987, Jun Average, Senegal
148.203,1987, Jul Average, Senegal
183.779,1987, Aug Average, Senegal
193.928,1987, Sep Average, Senegal
62.3655,1987, Oct Average, Senegal
0.18002,1987, Nov Average, Senegal
0.00139,1987, Dec Average, Senegal
0.71201,1988, Jan Average, Senegal
0.78934,1988, Feb Average, Senegal
0.00638,1988, Mar Average, Senegal
1.08064,1988, Apr Average, Senegal
20.7505,1988, May Average, Senegal
49.3582,1988, Jun Average, Senegal
144.403,1988, Jul Average, Senegal
310.31,1988, Aug Average, Senegal
194.164,1988, Sep Average, Senegal
25.3793,1988, Oct Average, Senegal
1.80838,1988, Nov Average, Senegal
0.14326,1988, Dec Average, Senegal
0,1989, Jan Average, Senegal
0.05185,1989, Feb Average, Senegal
0.04661,1989, Mar Average, Senegal
0.05698,1989, Apr Average, Senegal
6.80612,1989, May Average, Senegal
120.592,1989, Jun Average, Senegal
178.54,1989, Jul Average, Senegal
263.193,1989, Aug Average, Senegal
132.215,1989, Sep Average, Senegal
59.0471,1989, Oct Average, Senegal
1.15522,1989, Nov Average, Senegal
0.01041,1989, Dec Average, Senegal
0.6823,1990, Jan Average, Senegal
0.04242,1990, Feb Average, Senegal
0.21022,1990, Mar Average, Senegal
0.95233,1990, Apr Average, Senegal
2.61027,1990, May Average, Senegal
47.2316,1990, Jun Average, Senegal
128.918,1990, Jul Average, Senegal
202.424,1990, Aug Average, Senegal
123.939,1990, Sep Average, Senegal
42.5632,1990, Oct Average, Senegal
0.83154,1990, Nov Average, Senegal
0.03636,1990, Dec Average, Senegal
390.626,1961, Jan Average, Seychelles
312.759,1961, Feb Average, Seychelles
360.559,1961, Mar Average, Seychelles
177.18,1961, Apr Average, Seychelles
46.792,1961, May Average, Seychelles
50.4112,1961, Jun Average, Seychelles
35.1155,1961, Jul Average, Seychelles
193.583,1961, Aug Average, Seychelles
215.55,1961, Sep Average, Seychelles
175.319,1961, Oct Average, Seychelles
204.723,1961, Nov Average, Seychelles
266.016,1961, Dec Average, Seychelles
180.174,1962, Jan Average, Seychelles
217.945,1962, Feb Average, Seychelles
102.434,1962, Mar Average, Seychelles
161.414,1962, Apr Average, Seychelles
221.412,1962, May Average, Seychelles
120.035,1962, Jun Average, Seychelles
90.4657,1962, Jul Average, Seychelles
58.2062,1962, Aug Average, Seychelles
108.831,1962, Sep Average, Seychelles
143.573,1962, Oct Average, Seychelles
129.873,1962, Nov Average, Seychelles
136.357,1962, Dec Average, Seychelles
244.903,1963, Jan Average, Seychelles
200.226,1963, Feb Average, Seychelles
246.15,1963, Mar Average, Seychelles
116.451,1963, Apr Average, Seychelles
198.189,1963, May Average, Seychelles
45.588,1963, Jun Average, Seychelles
72.9208,1963, Jul Average, Seychelles
178.64,1963, Aug Average, Seychelles
127.38,1963, Sep Average, Seychelles
118.986,1963, Oct Average, Seychelles
178.602,1963, Nov Average, Seychelles
137.445,1963, Dec Average, Seychelles
459.913,1964, Jan Average, Seychelles
146.588,1964, Feb Average, Seychelles
135.302,1964, Mar Average, Seychelles
238.872,1964, Apr Average, Seychelles
130.863,1964, May Average, Seychelles
52.5972,1964, Jun Average, Seychelles
135.961,1964, Jul Average, Seychelles
